Date,Open,High,Low,Close,Adj Close,Volume
2024-08-01,16.790000915527344,16.860000610351562,15.479999542236328,15.760000228881836,15.760000228881836,41570900
2024-08-02,15.15999984741211,15.199999809265137,14.630000114440918,14.800000190734863,14.800000190734863,44420000
2024-08-05,13.869999885559082,14.710000038146973,13.779999732971191,14.399999618530273,14.399999618530273,35572300
2024-08-06,14.449999809265137,15.039999961853027,14.4399995803833,14.539999961853027,14.539999961853027,32738600
2024-08-07,14.800000190734863,14.84000015258789,13.949999809265137,14.010000228881836,14.010000228881836,29573300
2024-08-08,14.109999656677246,14.550000190734863,14.079999923706055,14.489999771118164,14.489999771118164,24132100
2024-08-09,14.489999771118164,14.850000381469727,14.489999771118164,14.770000457763672,14.770000457763672,26030000
2024-08-12,14.789999961853027,14.850000381469727,14.489999771118164,14.600000381469727,14.600000381469727,19250800
2024-08-13,14.800000190734863,14.90999984741211,14.5600004196167,14.869999885559082,14.869999885559082,18842800
2024-08-14,14.899999618530273,15.079999923706055,14.529999732971191,14.760000228881836,14.760000228881836,23097000
2024-08-15,15.0600004196167,15.789999961853027,15.039999961853027,15.739999771118164,15.739999771118164,32425400
2024-08-16,15.649999618530273,15.670000076293945,15.3100004196167,15.460000038146973,15.460000038146973,23514000
2024-08-19,15.489999771118164,15.670000076293945,15.420000076293945,15.600000381469727,15.600000381469727,17931300
2024-08-20,15.529999732971191,15.529999732971191,15.279999732971191,15.319999694824219,15.319999694824219,20241900
2024-08-21,15.40999984741211,15.609999656677246,15.300000190734863,15.489999771118164,15.489999771118164,13809500
2024-08-22,15.65999984741211,15.670000076293945,15.319999694824219,15.449999809265137,15.449999809265137,18683600
2024-08-23,15.520000457763672,16.75,15.470000267028809,16.610000610351562,16.610000610351562,42378900
2024-08-26,16.600000381469727,16.709999084472656,16.40999984741211,16.600000381469727,16.600000381469727,21673600
2024-08-27,16.549999237060547,17.3700008392334,16.510000228881836,17.040000915527344,17.040000915527344,30136600
2024-08-28,16.93000030517578,17.020000457763672,16.489999771118164,16.6299991607666,16.6299991607666,24878400
2024-08-29,16.790000915527344,16.8700008392334,16.510000228881836,16.540000915527344,16.540000915527344,22800000
2024-08-30,16.6200008392334,16.790000915527344,16.25,16.5,16.5,20664200
2024-09-03,16.299999237060547,16.790000915527344,16.200000762939453,16.34000015258789,16.34000015258789,23606100
2024-09-04,16.229999542236328,16.520000457763672,15.989999771118164,16.149999618530273,16.149999618530273,18999300
2024-09-05,16.299999237060547,16.59000015258789,16.06999969482422,16.149999618530273,16.149999618530273,15078900
2024-09-06,16.209999084472656,16.459999084472656,15.5,15.670000076293945,15.670000076293945,24505600
2024-09-09,15.880000114440918,16.200000762939453,15.850000381469727,16.030000686645508,16.030000686645508,21478400
2024-09-10,16.1299991607666,16.170000076293945,15.489999771118164,16.139999389648438,16.139999389648438,17919700
2024-09-11,16.110000610351562,16.549999237060547,15.880000114440918,16.540000915527344,16.540000915527344,31864300
2024-09-12,16.639999389648438,17.170000076293945,16.610000610351562,16.920000076293945,16.920000076293945,27610400
2024-09-13,17.010000228881836,17.489999771118164,17.0,17.260000228881836,17.260000228881836,23340800
2024-09-16,17.3700008392334,17.940000534057617,17.270000457763672,17.829999923706055,17.829999923706055,27539900
2024-09-17,18.040000915527344,18.18000030517578,17.8700008392334,18.030000686645508,18.030000686645508,24716400
2024-09-18,18.1299991607666,18.739999771118164,18.1299991607666,18.360000610351562,18.360000610351562,30907100
2024-09-19,18.93000030517578,18.989999771118164,18.6200008392334,18.760000228881836,18.760000228881836,25872300
2024-09-20,18.700000762939453,19.09000015258789,18.549999237060547,19.0,19.0,36581200
2024-09-23,19.0,19.020000457763672,18.709999084472656,18.969999313354492,18.969999313354492,27346800
2024-09-24,19.0,19.010000228881836,18.3700008392334,18.729999542236328,18.729999542236328,32022100
2024-09-25,18.670000076293945,18.68000030517578,17.989999771118164,18.040000915527344,18.040000915527344,32886900
2024-09-26,18.43000030517578,18.899999618530273,18.3799991607666,18.68000030517578,18.68000030517578,31889000
2024-09-27,18.799999237060547,18.8700008392334,18.479999542236328,18.540000915527344,18.540000915527344,34457300
