Date,Open,High,Low,Close,Adj Close,Volume
2024-08-01,95.13999938964844,95.91000366210938,95.12000274658203,95.30999755859375,95.00082397460938,77254200
2024-08-02,97.0,98.37000274658203,96.88999938964844,98.27999877929688,97.96118927001953,91912900
2024-08-05,99.69000244140625,99.94000244140625,97.9000015258789,98.80000305175781,98.47950744628906,90686300
2024-08-06,98.1500015258789,98.41000366210938,96.58999633789062,96.58999633789062,96.27667236328125,61316900
2024-08-07,95.94999694824219,96.44999694824219,95.5,95.91000366210938,95.59888458251953,51337100
2024-08-08,95.12000274658203,95.4000015258789,94.83999633789062,95.31999969482422,95.01079559326172,37815800
2024-08-09,96.51000213623047,96.54000091552734,96.08999633789062,96.26000213623047,95.94774627685547,32141800
2024-08-12,96.02999877929688,96.81999969482422,95.87999725341797,96.61000061035156,96.2966079711914,24261400
2024-08-13,97.30000305175781,97.36000061035156,96.9800033569336,97.27999877929688,96.96443939208984,30366900
2024-08-14,97.55000305175781,98.16000366210938,97.51000213623047,97.88999938964844,97.57245635986328,31334100
2024-08-15,96.41000366210938,97.0999984741211,96.20999908447266,97.0999984741211,96.78501892089844,38723700
2024-08-16,97.44000244140625,97.54000091552734,97.01000213623047,97.44000244140625,97.12391662597656,28541000
2024-08-19,97.41999816894531,98.16000366210938,97.41000366210938,97.88999938964844,97.57245635986328,25322100
2024-08-20,98.31999969482422,98.86000061035156,98.12000274658203,98.66999816894531,98.34992980957031,25239300
2024-08-21,98.66999816894531,99.19999694824219,98.20999908447266,98.7300033569336,98.40973663330078,29230000
2024-08-22,98.2300033569336,98.30000305175781,97.43000030517578,97.75,97.43291473388672,33453800
2024-08-23,98.19000244140625,98.66999816894531,97.95999908447266,98.38999938964844,98.07083892822266,32005100
2024-08-26,98.69000244140625,98.69999694824219,98.08000183105469,98.13999938964844,97.82164764404297,23198700
2024-08-27,97.48999786376953,98.08000183105469,97.41000366210938,97.97000122070312,97.6521987915039,21507700
2024-08-28,98.01000213623047,98.19999694824219,97.7300033569336,97.8499984741211,97.53258514404297,18501400
2024-08-29,97.37000274658203,97.63999938964844,97.12999725341797,97.52999877929688,97.213623046875,24988200
2024-08-30,97.68000030517578,97.98999786376953,96.47000122070312,96.48999786376953,96.17699432373047,42896200
2024-09-03,97.55999755859375,98.05999755859375,97.41999816894531,97.75,97.75,48947900
2024-09-04,97.87999725341797,99.02999877929688,97.80999755859375,99.01000213623047,99.01000213623047,40885200
2024-09-05,99.33999633789062,99.68000030517578,98.77999877929688,99.56999969482422,99.56999969482422,47450900
2024-09-06,99.55000305175781,100.77999877929688,99.19000244140625,99.55999755859375,99.55999755859375,57406400
2024-09-09,99.4000015258789,100.0999984741211,99.16000366210938,99.98999786376953,99.98999786376953,26961400
2024-09-10,99.87000274658203,100.91000366210938,99.81999969482422,100.69000244140625,100.69000244140625,31703400
2024-09-11,100.48999786376953,101.23999786376953,100.3499984741211,100.61000061035156,100.61000061035156,39497100
2024-09-12,100.36000061035156,100.55000305175781,99.69000244140625,100.13999938964844,100.13999938964844,41812500
2024-09-13,100.45999908447266,100.61000061035156,100.0199966430664,100.41000366210938,100.41000366210938,25722100
2024-09-16,100.62999725341797,101.37000274658203,100.41000366210938,101.33000183105469,101.33000183105469,30866300
2024-09-17,101.47000122070312,101.63999938964844,100.73999786376953,100.83999633789062,100.83999633789062,31699400
2024-09-18,100.23999786376953,100.7300033569336,99.54000091552734,99.58999633789062,99.58999633789062,48897000
2024-09-19,98.91999816894531,99.30999755859375,98.7699966430664,99.26000213623047,99.26000213623047,39979800
2024-09-20,98.98999786376953,99.25,98.72000122070312,98.87999725341797,98.87999725341797,37067600
2024-09-23,98.5,99.08999633789062,98.0199966430664,98.66999816894531,98.66999816894531,35703900
2024-09-24,98.0,98.88999938964844,97.8499984741211,98.6500015258789,98.6500015258789,31005400
2024-09-25,98.26000213623047,98.31999969482422,97.79000091552734,97.83000183105469,97.83000183105469,36738200
2024-09-26,98.06999969482422,98.25,97.41999816894531,98.05999755859375,98.05999755859375,33332300
2024-09-27,98.54000091552734,98.76000213623047,98.20999908447266,98.56999969482422,98.56999969482422,28281300
