Date,Open,High,Low,Close,Adj Close,Volume
2024-08-01,192.80999755859375,193.63999938964844,188.2899932861328,189.66000366210938,188.0155792236328,4085400
2024-08-02,188.77999877929688,189.25999450683594,185.6999969482422,189.1199951171875,187.48025512695312,4548800
2024-08-05,184.5500030517578,185.25999450683594,181.80999755859375,183.30999755859375,181.7206268310547,4975000
2024-08-06,184.6999969482422,188.89999389648438,183.63999938964844,186.8000030517578,185.1803741455078,3632500
2024-08-07,188.0800018310547,189.8699951171875,186.6999969482422,186.8000030517578,185.1803741455078,3801900
2024-08-08,187.5,192.8800048828125,187.0,192.61000061035156,190.94000244140625,3712700
2024-08-09,191.17999267578125,192.6300048828125,189.0399932861328,191.4499969482422,191.4499969482422,2773700
2024-08-12,191.25,191.5800018310547,189.0,189.47999572753906,189.47999572753906,2290300
2024-08-13,190.2899932861328,191.30999755859375,189.2100067138672,190.99000549316406,190.99000549316406,2178900
2024-08-14,191.14999389648438,193.08999633789062,190.72999572753906,192.32000732421875,192.32000732421875,1895100
2024-08-15,193.50999450683594,194.25,193.27999877929688,193.9499969482422,193.9499969482422,2472000
2024-08-16,193.5800018310547,194.35000610351562,192.86000061035156,193.77999877929688,193.77999877929688,2494400
2024-08-19,193.83999633789062,195.52999877929688,193.72000122070312,194.72999572753906,194.72999572753906,2361400
2024-08-20,194.58999633789062,196.2100067138672,193.75,196.02999877929688,196.02999877929688,1790400
2024-08-21,195.97000122070312,197.3300018310547,194.1199951171875,197.2100067138672,197.2100067138672,2579300
2024-08-22,197.25,197.9199981689453,195.57000732421875,195.9600067138672,195.9600067138672,1969500
2024-08-23,196.7899932861328,197.3800048828125,194.38999938964844,196.10000610351562,196.10000610351562,2322000
2024-08-26,196.0,198.35000610351562,195.89999389648438,197.97999572753906,197.97999572753906,2567200
2024-08-27,197.44000244140625,199.39999389648438,196.97000122070312,198.72999572753906,198.72999572753906,2617100
2024-08-28,199.0,200.0,197.49000549316406,198.4600067138672,198.4600067138672,2645200
2024-08-29,199.3000030517578,201.1199951171875,198.27000427246094,198.89999389648438,198.89999389648438,2989600
2024-08-30,199.11000061035156,202.1699981689453,198.72999572753906,202.1300048828125,202.1300048828125,4751000
2024-09-03,201.91000366210938,204.72000122070312,200.2100067138672,201.27999877929688,201.27999877929688,3874700
2024-09-04,200.75999450683594,204.36000061035156,200.5,204.11000061035156,204.11000061035156,3142500
2024-09-05,204.0800018310547,205.9499969482422,200.9600067138672,202.58999633789062,202.58999633789062,3229200
2024-09-06,202.3800048828125,204.10000610351562,199.33999633789062,200.74000549316406,200.74000549316406,3304500
2024-09-09,201.94000244140625,205.0500030517578,201.42999267578125,203.52999877929688,203.52999877929688,3705000
2024-09-10,204.1999969482422,205.8300018310547,202.8699951171875,205.32000732421875,205.32000732421875,3070600
2024-09-11,207.75999450683594,210.1199951171875,203.0399932861328,209.88999938964844,209.88999938964844,5554300
2024-09-12,210.0,212.64999389648438,208.27000427246094,211.61000061035156,211.61000061035156,4616400
2024-09-13,212.47999572753906,216.08999633789062,212.1300048828125,214.7899932861328,214.7899932861328,4572300
2024-09-16,215.8800048828125,217.89999389648438,215.52000427246094,217.16000366210938,217.16000366210938,4176100
2024-09-17,217.25,218.83999633789062,213.0,214.1300048828125,214.1300048828125,5635200
2024-09-18,214.1300048828125,216.86000061035156,213.58999633789062,214.94000244140625,214.94000244140625,3482800
2024-09-19,218.00999450683594,218.47999572753906,210.3699951171875,213.88999938964844,213.88999938964844,5279600
2024-09-20,214.3300018310547,217.85000610351562,213.74000549316406,217.6999969482422,217.6999969482422,9958800
2024-09-23,218.0,220.6199951171875,217.27000427246094,220.5,220.5,4074800
2024-09-24,219.77999877929688,221.19000244140625,218.16000366210938,220.97000122070312,220.97000122070312,3183900
2024-09-25,221.1699981689453,221.85000610351562,220.16000366210938,221.22999572753906,221.22999572753906,2537800
2024-09-26,222.11000061035156,224.0,221.36000061035156,223.42999267578125,223.42999267578125,2673200
2024-09-27,223.0,224.14999389648438,220.77000427246094,220.83999633789062,220.83999633789062,3829600
