Date,Open,High,Low,Close,Adj Close,Volume
2024-08-01,147.02999877929688,147.25999450683594,142.8699951171875,145.35000610351562,145.35000610351562,1613800
2024-08-02,145.0,145.0,141.22000122070312,144.02999877929688,144.02999877929688,2066700
2024-08-05,141.8000030517578,143.0500030517578,140.10000610351562,141.22000122070312,141.22000122070312,1662200
2024-08-06,141.91000366210938,144.55999755859375,141.63999938964844,143.47000122070312,143.47000122070312,1203000
2024-08-07,142.9600067138672,145.25999450683594,141.66000366210938,141.86000061035156,141.86000061035156,1665600
2024-08-08,141.83999633789062,145.0,141.61000061035156,144.49000549316406,144.49000549316406,936500
2024-08-09,144.6699981689453,144.80999755859375,142.67999267578125,143.10000610351562,143.10000610351562,954300
2024-08-12,143.19000244140625,143.6300048828125,141.55999755859375,142.0800018310547,142.0800018310547,601300
2024-08-13,142.47000122070312,145.05999755859375,142.1699981689453,144.1999969482422,144.1999969482422,760700
2024-08-14,143.44000244140625,143.44000244140625,140.5,140.82000732421875,140.82000732421875,1063800
2024-08-15,142.19000244140625,144.8699951171875,141.82000732421875,144.25,144.25,955500
2024-08-16,143.83999633789062,144.66000366210938,143.0800018310547,143.36000061035156,143.36000061035156,768100
2024-08-19,143.9199981689453,149.86000061035156,143.91000366210938,149.67999267578125,149.67999267578125,1517200
2024-08-20,151.5,157.3000030517578,151.0,155.14999389648438,155.14999389648438,3235600
2024-08-21,155.77000427246094,156.3000030517578,154.72999572753906,155.6300048828125,155.6300048828125,1196000
2024-08-22,155.69000244140625,156.5800018310547,153.22999572753906,153.89999389648438,153.89999389648438,902100
2024-08-23,154.9600067138672,156.02999877929688,153.75,154.07000732421875,154.07000732421875,969300
2024-08-26,154.38999938964844,157.11000061035156,154.38999938964844,156.1999969482422,156.1999969482422,962700
2024-08-27,155.9199981689453,156.8699951171875,155.30999755859375,156.74000549316406,156.74000549316406,767900
2024-08-28,156.1300048828125,157.88999938964844,155.63999938964844,156.9600067138672,156.9600067138672,1275000
2024-08-29,157.5,158.74000549316406,155.77999877929688,156.75,156.75,1308800
2024-08-30,156.8800048828125,158.64999389648438,156.8800048828125,158.14999389648438,158.14999389648438,1103500
2024-09-03,157.7899932861328,159.2899932861328,157.3000030517578,158.25,158.25,1064200
2024-09-04,158.24000549316406,159.75,158.0,159.35000610351562,159.35000610351562,1002700
2024-09-05,160.0,160.38999938964844,157.5800018310547,157.94000244140625,157.94000244140625,1208500
2024-09-06,158.97999572753906,160.63999938964844,156.9499969482422,157.42999267578125,157.42999267578125,1150700
2024-09-09,156.55999755859375,157.5,155.41000366210938,156.7100067138672,156.7100067138672,1203200
2024-09-10,156.97000122070312,157.8000030517578,155.00999450683594,155.61000061035156,155.61000061035156,841900
2024-09-11,155.58999633789062,157.61000061035156,153.97999572753906,157.44000244140625,157.44000244140625,1273200
2024-09-12,157.89999389648438,159.1999969482422,156.47000122070312,158.50999450683594,158.50999450683594,592700
2024-09-13,159.0,160.94000244140625,158.91000366210938,160.25,160.25,1034200
2024-09-16,161.30999755859375,162.5399932861328,159.6999969482422,160.13999938964844,160.13999938964844,1430400
2024-09-17,160.66000366210938,162.7100067138672,160.58999633789062,161.52999877929688,161.52999877929688,1114900
2024-09-18,162.3300018310547,162.49000549316406,158.97999572753906,159.13999938964844,159.13999938964844,1256300
2024-09-19,173.50999450683594,173.74000549316406,167.17999267578125,172.27000427246094,172.27000427246094,3660900
2024-09-20,172.6699981689453,172.6699981689453,169.0,170.1699981689453,170.1699981689453,2870800
2024-09-23,172.00999450683594,173.27000427246094,170.77999877929688,172.74000549316406,172.74000549316406,1801000
2024-09-24,173.0,173.75,171.02000427246094,171.11000061035156,171.11000061035156,1219300
2024-09-25,171.35000610351562,171.35000610351562,167.7100067138672,168.11000061035156,168.11000061035156,2012200
2024-09-26,168.8800048828125,169.52999877929688,167.16000366210938,167.9499969482422,167.9499969482422,1301500
2024-09-27,168.05999755859375,168.33999633789062,165.9199981689453,166.7100067138672,166.7100067138672,1447800
